,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
MAE,5.710138078,5.052603881,4.858506749,4.674450028,4.468689375,4.386436063,4.331200004,4.274067354,4.272974852,4.272936962,NA,3.887917471,8.282935545,7.400134489,7.223892711
MAE,6.968947374,5.844453685,5.432800551,5.162403675,4.845852225,4.658163954,4.570043602,4.550114575,4.552168222,4.552144025,NA,4.50717088,8.812553479,6.852011989,8.059817771
MAE,6.937446236,5.822410109,5.237766008,4.849971265,4.666713817,4.423983757,4.32024062,4.312584404,4.311841812,4.311830769,NA,4.164105867,9.087548469,6.466175495,7.809143743
MAE,6.201322992,5.162261165,4.68918061,4.347663542,4.079385562,3.954375724,3.822737292,3.782243118,3.782312651,3.782303691,NA,3.656947314,8.173526316,6.945670413,6.979546306
MAE,5.824234992,4.589150792,4.35633314,3.962907955,3.678178933,3.521298278,3.420507723,3.351858824,3.351445339,3.351509423,NA,3.505595338,7.475116864,6.709066433,6.213162215
MAE,6.461562278,6.029499424,5.507846967,5.263124052,4.984039227,4.811019465,4.746895155,4.723124028,4.723017419,4.7229963,NA,4.538136132,8.835415484,7.341124014,7.106920775
MAE,6.185525257,5.282172634,4.964302763,4.661690467,4.350170432,4.08410085,3.927245679,3.883851222,3.879820059,3.879836553,NA,3.838556938,9.00573987,6.26973456,8.347915541
MAE,6.691516388,5.617397177,5.209210358,4.890206268,4.599005492,4.466057197,4.308738237,4.255479493,4.255009781,4.254949515,NA,4.200950419,7.789443711,7.833351652,7.252175979
MAE,6.148932579,5.014051439,4.604679173,4.331796551,4.066761616,3.893906078,3.868444877,3.909095998,3.913162195,3.913126109,NA,3.444394553,8.960974581,7.175906636,8.114793221
MAE,5.734599079,4.819024888,4.502405519,4.063415729,3.89191351,3.67787548,3.542883716,3.532506114,3.535053902,3.53508191,NA,3.614604962,8.197777056,6.968600805,6.76409158
MAE,6.608795437,5.468486267,5.035863241,4.733352718,4.485402049,4.290447318,4.226045746,4.21538926,4.211978675,4.211951763,NA,3.846285925,8.347912993,7.343600205,8.015111713
MAE,5.564010384,4.471446432,4.340713884,4.141201596,3.913274103,3.746939031,3.572757423,3.547147359,3.54645768,3.546371467,NA,3.352567329,8.259663905,6.598861722,6.409873958
MAE,5.75262883,4.766301887,4.359411536,3.940342482,3.663554235,3.323409088,3.269258835,3.294958044,3.288743218,3.288664005,NA,3.429508744,8.087966523,7.039884051,6.989143864
MAE,6.354608285,5.597568471,5.12813298,4.901702712,4.681817923,4.495460396,4.29481954,4.227942369,4.225066106,4.225038869,NA,4.478593736,8.49756049,7.748694004,7.21365501
MAE,6.977219258,5.552964439,4.998690179,4.669805786,4.427093721,4.264256031,4.174979313,4.137862108,4.136765229,4.136717361,NA,3.96595941,8.227338472,6.239899617,6.799321791
MAE,6.189122929,5.299245999,4.959970556,4.753058713,4.659300821,4.593020215,4.506162311,4.472463138,4.47440272,4.474461656,NA,4.104616048,9.05853908,7.882214068,7.240826126
MAE,5.590229925,4.398984797,3.787799204,3.618004959,3.478929499,3.324066083,3.279427176,3.266655242,3.266484473,3.266399924,NA,3.170705009,8.407849669,6.690292616,6.414722296
MAE,6.434628019,5.41650112,4.934975021,4.525607504,4.238427997,4.001309532,3.951265368,3.945198617,3.946559126,3.946550701,NA,3.691794866,8.267453364,5.749894097,6.920328046
MAE,6.309982477,5.363262029,4.995375407,4.76065511,4.51492217,4.410606376,4.303540975,4.265224132,4.261242968,4.261219447,NA,4.068826882,8.661487921,8.193799121,7.497490347
MAE,6.114301015,4.962517771,4.146455064,3.71830151,3.546057236,3.443751508,3.300305825,3.275506619,3.281021181,3.280925865,NA,3.389418824,8.222253975,7.021408482,6.791647038
MAE,6.030841147,4.751401292,4.164568926,3.952796499,3.866967967,3.86408794,3.861639497,3.913394429,3.914022978,3.913962206,NA,3.401600532,8.449140093,6.596815212,6.665447218
MAE,5.944371357,4.803187943,4.426317453,4.055339695,3.758067415,3.561840338,3.519959604,3.523788454,3.522586888,3.522618146,NA,3.495405727,8.929072845,6.810037224,7.269617096
MAE,5.810021034,4.868908037,4.432420211,4.114878819,3.932041824,3.80171619,3.680381432,3.63757172,3.63634526,3.636338045,NA,3.725425977,7.557041781,7.152045182,6.624546149
MAE,6.559708625,5.686881096,5.088292855,4.790765535,4.57429061,4.486973072,4.364755152,4.347184407,4.346866092,4.346857067,NA,4.476130527,8.266757843,7.219051832,6.85732194
MAE,6.350643797,5.307656153,4.971346338,4.824306767,4.560298441,4.357077036,4.252109803,4.219570705,4.218849095,4.218739477,NA,4.333420934,8.121356511,7.587629925,6.728229851
MAE,6.634477951,5.406285379,4.915681897,4.597023641,4.436927797,4.254860049,4.116237189,4.06023154,4.060011677,4.060049965,NA,3.729473933,7.461935086,6.584742726,6.715544718
MAE,6.473476003,5.559500551,5.182782604,4.957070338,4.674434597,4.534521708,4.447510657,4.432838302,4.43364659,4.433635485,NA,4.344828661,9.006998721,6.083293325,8.271079455
MAE,5.583775072,4.711570377,4.199613014,3.984893245,3.744238133,3.603832287,3.458548576,3.445143644,3.444010599,3.44394174,NA,3.552042984,7.609658245,7.587821678,6.874624157
MAE,6.263326139,4.94537644,4.392023344,4.061453827,3.910650417,3.741186634,3.686728192,3.741897632,3.745670018,3.745675121,NA,3.003097805,8.148025318,6.722716338,7.036027796
MAE,5.689460791,4.779915237,4.328878338,4.069317818,3.942898485,3.800191844,3.71763691,3.715050209,3.71429009,3.714300774,NA,3.52299384,8.002019081,7.262006115,6.467542957
MAE,6.173917719,5.144382875,4.62391518,4.298173242,4.027771679,3.891341672,3.803616859,3.73016362,3.730135303,3.730136714,NA,3.757215064,7.599573674,6.110429282,5.952907493
MAE,6.237609459,4.886089538,4.290035047,4.053015088,3.68936006,3.32716423,3.178408187,3.171422381,3.175701767,3.175791527,NA,3.249961836,8.568372473,7.229165679,6.643881506
MAE,6.196459114,5.249959366,4.870036934,4.596333838,4.312658216,4.115728052,4.003948199,3.989027765,3.99149177,3.991576532,NA,4.066993294,8.205113438,7.163602474,7.336743047
MAE,6.681330972,5.491080097,5.025692152,4.688685217,4.439383097,4.281303878,4.211755627,4.224161003,4.22577928,4.225760597,NA,4.027332693,7.829203165,7.236406533,7.096024787
MAE,6.155712297,5.222158137,4.715715534,4.383045176,4.224856301,4.129710782,4.041528326,3.998271206,4.001233869,4.001207156,NA,3.834079884,8.026331587,7.757925916,6.882347672
MAE,6.463634984,5.370188918,5.060110316,4.914666076,4.750312428,4.627864186,4.611209958,4.646054966,4.651300345,4.651144889,NA,3.675920306,7.462731718,6.973186431,6.346785407
MAE,5.849721734,4.797888442,4.346105554,4.114545669,3.917901703,3.769669695,3.718058518,3.733250906,3.735527868,3.735631231,NA,3.75384367,7.701312634,6.997703865,7.379600188
MAE,5.733805494,5.015247127,4.793415936,4.546182228,4.343537988,4.190997352,4.066013352,4.071983697,4.076413546,4.076427872,NA,4.061205873,8.858580161,7.210339902,6.741512143
MAE,6.515112349,5.303006377,4.736906598,4.478860088,4.215433134,4.010372884,3.932830407,3.872279938,3.871767861,3.871698998,NA,3.743352973,8.612377398,6.616697378,6.775972678
MAE,6.767829869,5.776506566,5.220433159,4.721300424,4.362685922,4.115267358,4.000074648,3.961701181,3.964155306,3.964232037,NA,3.882494133,8.670009477,7.392802711,7.045299809
MAE,6.207506623,4.948117079,4.287088914,4.048818771,3.839946775,3.724846377,3.609248807,3.597621524,3.596674464,3.59662768,NA,3.6023307,7.859879617,6.58192573,6.573267147
MAE,6.371222844,5.388143326,4.759985199,4.456718335,4.18305424,3.93077947,3.855079752,3.88187569,3.883422854,3.883328411,NA,3.952868203,7.751708199,7.027359657,7.448910922
MAE,6.511618617,5.48325017,4.982158613,4.716151659,4.474005564,4.281729842,4.228660211,4.215021343,4.215125949,4.215129577,NA,3.980306971,8.247229078,6.170430308,6.898917717
MAE,6.531815562,5.34967696,4.715331768,4.39156501,4.144460279,4.008229082,3.943498826,3.892768799,3.891810256,3.89172609,NA,3.540050476,8.931893413,6.901193339,7.832246905
MAE,6.046803965,4.680668076,4.342099208,4.18926202,4.118958045,4.034417507,3.964250422,3.976206021,3.975604426,3.97547356,NA,3.909003837,9.014438855,7.005764671,6.981909342
MAE,6.806413295,5.667107888,5.293563241,5.000763087,4.704781323,4.473064041,4.463431424,4.409900779,4.406564446,4.406422167,NA,4.195379243,8.79521842,7.411049829,7.702524793
MAE,6.698177918,5.955811926,5.496603151,5.201537761,4.994815653,4.84650457,4.763425175,4.742464385,4.742232108,4.742148997,NA,4.79235367,8.612011096,6.549108074,8.201467664
MAE,6.06830214,5.34842479,5.039373524,4.931118696,4.780272285,4.687495117,4.587370358,4.5317053,4.530086328,4.530156398,NA,4.630789588,8.394299041,7.964101046,6.527675952
MAE,6.502022075,5.018688829,4.556567636,4.192441153,3.851996574,3.541485245,3.393798786,3.31922975,3.316819932,3.316778657,NA,3.124858823,7.702283331,5.977662744,6.613115771
MAE,6.470201589,5.309578297,4.897765907,4.745324081,4.549559065,4.412910296,4.309083809,4.266831493,4.267638804,4.267742061,NA,4.262989442,8.333376267,6.747157571,7.22066202
MAE,6.227345524,5.114598849,4.532305102,4.15837306,3.852826664,3.665761937,3.561898248,3.549801716,3.55183551,3.551880266,NA,3.178363486,7.794651992,6.868596571,6.683639471
MAE,6.576754471,5.034318563,4.504249247,4.193974873,3.926022129,3.752447393,3.707211506,3.700203906,3.700962124,3.700928551,NA,3.411080173,8.226923346,6.747776558,7.058484501
MAE,6.002112145,5.179014041,4.70938878,4.449426242,4.22238948,4.023342293,3.921748374,3.913510233,3.913966118,3.913947273,NA,3.783778751,8.797031502,6.878441937,7.829261464
MAE,6.356109115,5.356561002,4.979526304,4.721006478,4.494806938,4.338115615,4.271779122,4.243362403,4.241693083,4.241632382,NA,3.930306396,7.54170853,7.362657031,7.031135317
MAE,5.8583025,5.226026554,4.971856781,4.644685178,4.417322731,4.225822455,4.127925979,4.116155301,4.118517742,4.118570674,NA,4.076006346,8.096044893,6.891197902,6.867224263
MAE,6.380863369,5.418981311,4.899509898,4.583788959,4.384569682,4.266316509,4.176439683,4.196677372,4.199969438,4.199948404,NA,4.276215112,8.996552057,7.577500359,7.673860821
MAE,7.420243063,6.109116068,5.291095827,5.020951429,4.915393122,4.78568652,4.770065868,4.778803849,4.778345399,4.778542001,NA,4.209531083,9.138290615,8.043359638,7.056806945
MAE,5.459211008,4.66599122,4.080595628,3.794367511,3.671978568,3.577174539,3.557029366,3.55289954,3.557689187,3.557703562,NA,3.190668679,8.042186058,6.34379115,6.742422747
MAE,5.908767219,4.982295291,4.471030103,4.229321836,3.908281582,3.685517753,3.565358014,3.55502786,3.554936933,3.554845554,NA,3.682942064,7.933695701,6.90984523,6.55105008
MAE,6.06642214,4.643989599,4.280338211,4.216991743,4.175483349,4.094741658,4.017054617,4.040484735,4.041031649,4.041028008,NA,3.496251363,7.396514528,7.680019704,6.584286871
MAE,6.112688468,4.414356189,4.030086927,3.69946462,3.641502412,3.550789066,3.564763715,3.577512908,3.576544661,3.576532717,NA,3.254873623,8.344830781,6.672107062,6.616730654
MAE,5.291673321,4.014468462,3.695833224,3.347819734,3.236083355,3.130996552,3.054121778,3.064566414,3.065834216,3.065922066,NA,3.066654787,7.739962424,7.499154966,5.966203393
MAE,6.874601679,5.211350858,4.493442659,4.2020051,4.026617591,3.785028896,3.683288971,3.642225503,3.639821478,3.639862921,NA,3.461073943,8.070674498,7.511868799,6.726158497
MAE,5.950061578,4.957697337,4.594406304,4.26393843,3.931706831,3.787538808,3.681446531,3.633779846,3.631987277,3.631969122,NA,3.819928015,9.121801728,6.961868828,7.456619573
MAE,6.307267763,5.662454851,5.23801287,4.996563023,4.916376577,4.75938066,4.610760229,4.604438001,4.604012842,4.604007372,NA,4.589138426,9.926747577,7.350146256,7.964292331
MAE,7.040386976,5.775056713,5.135896408,4.781514963,4.568062245,4.386011509,4.359853457,4.36385579,4.366937642,4.367015711,NA,4.094651914,8.912761998,7.853307895,7.874816521
MAE,6.084824058,4.927713158,4.479809465,4.348395649,4.107175171,3.867335861,3.790063746,3.786416193,3.786261887,3.786315396,NA,3.806508108,7.400091345,7.000036817,6.837943683
MAE,6.537615791,5.325270315,5.030898146,4.819609603,4.591973919,4.359311799,4.317620456,4.319846189,4.319948424,4.319977399,NA,4.432977112,7.614510176,6.999157804,6.024895271
MAE,6.968350576,5.446223049,4.932172278,4.583212677,4.221573923,3.957850187,3.848961679,3.803400204,3.805277777,3.80529948,NA,3.5645391,8.707747015,7.845590637,7.18052088
MAE,6.253250386,5.099476014,4.529611548,4.147427139,3.92309955,3.742026118,3.698651,3.708999717,3.716946971,3.716943062,NA,3.420485992,7.958122796,6.445033522,7.065857989
MAE,5.686008417,4.98725115,4.596698882,4.313801526,4.070894381,3.815166021,3.73727873,3.674139441,3.673059121,3.673089937,NA,3.705764672,8.801740529,7.007555433,7.716894906
MAE,6.687048947,5.675227619,5.347054449,5.105984471,4.811782025,4.668079036,4.577339568,4.502859942,4.497629078,4.497614814,NA,4.214118078,8.641113686,7.693924412,7.145743932
MAE,6.253999936,5.014078943,4.480616565,4.142484497,3.784593166,3.643555435,3.624819712,3.634498232,3.639542196,3.639554343,NA,3.625880012,9.239237431,7.280480136,7.131337826
MAE,6.225080865,5.056315467,4.430968418,3.936424652,3.664237617,3.529464357,3.465411852,3.445967946,3.44772601,3.447691026,NA,3.697987195,8.180299691,6.593043971,6.551522962
MAE,7.030030569,5.828728024,5.318511051,5.059221808,4.878964174,4.736557349,4.769899883,4.817715119,4.819727818,4.819807932,NA,4.112271664,9.262440632,7.03410709,8.214300378
MAE,6.048672035,5.024742285,4.508830074,4.069387574,3.846294526,3.731058084,3.632340344,3.615800498,3.618052487,3.618008863,NA,3.562200796,7.614152254,6.579136278,5.98139337
MAE,6.318035008,5.31217566,4.905438759,4.775310627,4.551749752,4.345894277,4.247542913,4.218365902,4.216299666,4.216280704,NA,4.297316028,7.865213538,6.414359046,6.775925503
MAE,6.11302156,5.165262885,4.609733776,4.353427422,4.029593377,3.719539846,3.595399504,3.599429332,3.600542566,3.600475775,NA,3.438389571,7.720894237,7.517395479,7.385084472
MAE,6.895763021,5.84678029,5.379611075,5.265101388,5.025205889,4.88706641,4.829268169,4.791850966,4.790302216,4.790284809,NA,4.401298013,9.389311556,7.559680422,7.980493848
MAE,7.388522155,6.317034206,5.69153284,5.174867634,4.797671297,4.577156692,4.543280069,4.563242179,4.563158179,4.563267545,NA,4.37330569,9.192800915,7.70552963,7.53176212
MAE,6.022275383,5.306882783,5.01429455,4.862628021,4.658110113,4.403369782,4.306437473,4.289947051,4.294110337,4.294160271,NA,3.879564772,8.404299139,6.906975908,7.521158862
MAE,5.557423688,4.839481877,4.37453696,4.132938766,3.963053234,3.82989914,3.678470331,3.67015398,3.672068202,3.672098051,NA,3.437598319,8.267257303,8.685088066,6.818586467
MAE,6.702409876,5.689264253,5.079822233,4.60863841,4.306420034,3.983493195,3.837403638,3.829423494,3.837115767,3.837123402,NA,3.755285405,7.875161542,7.272660268,6.560119734
MAE,7.312920217,6.200421097,5.598914199,5.158573417,4.924037987,4.756496682,4.70730614,4.71370832,4.713566312,4.713612902,NA,4.439813146,9.014925371,7.915681773,8.877522174
MAE,6.160839873,4.928437856,4.429217339,4.147617833,3.932013596,3.744838967,3.673087381,3.66239487,3.660845516,3.660755444,NA,3.395519342,7.397540713,6.917645116,6.28041188
MAE,6.821931945,5.898552965,5.443373857,5.371379767,5.320875862,5.198296699,5.130572458,5.118925384,5.11968514,5.119690884,NA,4.51736114,9.588967848,7.77157787,8.394141304
MAE,6.531832187,5.296783839,4.865255656,4.584814635,4.419686645,4.356803132,4.332545455,4.297727122,4.293719457,4.293648415,NA,4.396683105,8.541359585,7.144048667,7.84736782
MAE,6.815305787,5.319625588,5.019716153,4.655863152,4.318399338,4.23755717,4.159408113,4.120976018,4.120725669,4.120708941,NA,3.692223353,9.575645336,5.988822337,7.616984787
MAE,5.831795644,5.061075253,4.755122219,4.526005326,4.369445796,4.22426453,4.173121146,4.180233926,4.18595334,4.185898397,NA,3.996042862,8.022540099,6.685334708,7.291184672
MAE,6.09884825,5.252511602,4.735825397,4.496799293,4.242693419,4.153967971,4.124345097,4.079704035,4.078380909,4.078400601,NA,4.009506528,8.117941013,7.092786293,6.495773399
MAE,7.042329203,6.045300355,5.481573224,5.172649291,4.918696684,4.770894246,4.730281578,4.800837604,4.805647095,4.80563348,NA,4.286805814,8.475644578,7.21680839,7.680728806
MAE,6.328075553,5.120470861,4.474116963,4.123497962,3.770589426,3.55386363,3.431416447,3.438852697,3.444145552,3.444118745,NA,3.416661679,9.451504104,7.108082011,7.755046368
MAE,6.565373492,5.291911059,4.870304736,4.553342311,4.366227579,4.205960382,4.089383316,4.077232981,4.077755139,4.077832836,NA,3.952264556,8.352076893,7.512047186,7.729725747
MAE,6.309911729,5.609090908,5.108828859,4.748802001,4.44095466,4.330518791,4.204411709,4.166231213,4.163935312,4.163929788,NA,4.136684146,7.974574853,6.288435604,7.028128067
MAE,7.516569854,6.011522541,5.521680025,5.124893385,4.897175347,4.714726749,4.559980991,4.541325615,4.541605638,4.541567616,NA,4.573570863,8.90521281,6.926369906,7.157136802
MAE,6.835786562,5.687298764,5.226293581,4.990905615,4.832620079,4.731640981,4.68164223,4.70251312,4.702599747,4.70256516,NA,4.784457976,8.617909122,8.337302804,7.215056553
MAE,6.568200968,5.736908253,5.454853017,5.314845087,5.096733952,4.955398302,4.794925627,4.751492265,4.753113882,4.753200857,NA,4.53051672,8.85066459,8.086694919,7.437466998
MAE,7.202207916,5.873430034,5.380256602,5.073114872,4.703439624,4.532138004,4.506067826,4.49292317,4.492013899,4.491971384,NA,3.918948157,8.56646197,7.623142972,7.959794934
MAE,6.415391023,5.132644277,4.633701795,4.423023906,4.183293712,4.081943049,4.070087901,4.0247255,4.019862377,4.019807681,NA,3.600901893,8.220998953,6.970609728,6.607619691
MAE,5.945238629,4.404337587,3.848872333,3.603010735,3.358634867,3.155634393,3.05549842,3.062230478,3.0698278,3.069885609,NA,3.076036441,7.804328102,7.130745845,6.525122254
MAE,6.01843334,4.936723604,4.365612441,4.233179286,4.027635828,3.847567812,3.791996145,3.81122885,3.811215039,3.811239104,NA,3.378841371,7.156969959,6.63915508,5.58723421
MAE,7.137920879,5.86809679,5.309096896,4.998662757,4.723777091,4.483473101,4.360603298,4.329537708,4.327562767,4.327495517,NA,4.173670471,8.371404378,7.590036799,7.818601145
MAE,6.248637704,5.238055348,4.85286069,4.513315145,4.237460677,4.121677818,3.99151671,3.968365176,3.968646011,3.968739319,NA,3.847008042,8.743707682,7.709745005,7.163221909
MAE,5.833354721,4.801374006,4.242280023,3.937787314,3.64781293,3.425530005,3.318976308,3.263383626,3.264726289,3.264749671,NA,3.480540655,7.512276642,6.951636872,6.179724108
MAE,6.838254968,5.734970771,5.26181,4.987902005,4.781705603,4.550360187,4.434062794,4.380583114,4.386430595,4.386455021,NA,4.328910406,8.457709497,6.423658147,6.844605713
MAE,6.500090177,5.161294923,4.641303725,4.417078566,4.19897614,3.938227024,3.845106474,3.841031397,3.844482906,3.844564521,NA,3.894789057,8.792146153,7.111363121,7.792928111
