"","Nu_Optimal","Eps_Optimal","Scale_Optimal","C2"
"95%",0.776901627079964,0.624654998049956,2.68440236722277,24.9828238817205
"95%",0.783727874633826,0.598528812109549,2.77528087650627,24.003758208381
"95%",0.779576931850173,0.61434569602376,2.70364870963897,24.6588551176468
"95%",0.781888083173488,0.605512577285769,2.74455925495977,24.2912889198951
"95%",0.78052563808418,0.610711647913112,2.75211235986586,24.2564388892294
"95%",0.786536709485587,0.587947562660699,2.82264316907818,23.6500867439794
"95%",0.781786477589888,0.605899499087866,2.74501146125598,24.3631418359909
"95%",0.785765164080572,0.590844384316873,2.82681484193166,23.6581125088124
"95%",0.778531072296188,0.618365086036825,2.70478319928877,24.7379856225055
"95%",0.782209514689195,0.60428939247363,2.74696581437854,24.3217487540075
"95%",0.779346148237899,0.615231439188193,2.73601970869015,24.4508057221522
"95%",0.781388518754738,0.60741620218193,2.74191003291532,24.269496570333
"95%",0.780218412710011,0.611887240721258,2.72099141739201,24.5016876546785
"95%",0.782369699118052,0.603680304342746,2.73225794411367,24.1811128566166
"95%",0.78134013463789,0.607600739426425,2.75524855846549,24.3404361330473
"95%",0.778666451304218,0.617844023174379,2.69637614939935,24.7780757102622
"95%",0.784640239087249,0.59508113017417,2.80522219070426,23.7861439548314
"95%",0.779625914828415,0.614157786954733,2.71244524322184,24.6111678900053
"95%",0.783242860316308,0.600365810650799,2.7867209950335,23.9984927415369
"95%",0.781109422613017,0.608481080290853,2.74445683809993,24.343983642103
"95%",0.999995000022474,9.99999999973002e-06,3.04935594444947,21.9019305822816
"95%",0.785234514821689,0.592840995355941,2.79747074566599,23.7874788299736
"95%",0.999995000039884,1e-05,3.1757756994646,21.0763123526905
"95%",0.999995000039884,1e-05,3.18717362316782,21.0372827148832
"95%",0.781598124542138,0.606617103900877,2.7624140337115,24.2772990397441
"95%",0.782828896500298,0.601936019812293,2.78341496897656,24.0032525217497
"95%",0.777689869585108,0.621608031608487,2.66731530221607,25.0079340228658
"95%",0.779278469719686,0.615491315901217,2.73892962427599,24.4854599306208
"95%",0.781315191517438,0.607695884078735,2.74278800152335,24.3069758883924
"95%",0.783442056384755,0.599610998832156,2.7702723876618,24.108381007389
"95%",0.780128056880714,0.612233212259983,2.73398758160148,24.4613779601828
"95%",0.780342010112209,0.611414154283807,2.7348344445278,24.453803302725
"95%",0.77839672398896,0.618882412025481,2.69425254856695,24.7773525569777
"95%",0.776957188473513,0.624439964261112,2.67438938078679,24.9613783815353
"95%",0.999995000039884,1e-05,3.14050351848035,21.2950258385194
"95%",0.777659055357371,0.621726995589161,2.67416614231746,25.0085821197495
"95%",0.777515119990597,0.622282844919535,2.69923012057718,24.7888786457719
"95%",0.780126387664402,0.612239604640911,2.74299968743705,24.4016216664392
"95%",0.781000526593857,0.608896833206642,2.76928285352926,24.2170825860318
"95%",0.776144720284728,0.627588318942216,2.66489422719954,25.0955939974695
"95%",0.780744210309696,0.609876008709878,2.7548608528361,24.2965594923215
"95%",0.780486016734223,0.610863191550541,2.68904603243863,24.7466110052612
"95%",0.999995000039884,1e-05,3.11445288843704,21.4731466384652
"95%",0.775674002821817,0.629416248532153,2.67853047860518,25.0375913597679
"95%",0.999995000039884,1e-05,3.01007983658776,22.1313635307153
"95%",0.779905954574211,0.613084077563966,2.73482014034655,24.4297646443017
"95%",0.776647003303723,0.625640948897682,2.72482502663409,24.6800181584763
"95%",0.781441764440505,0.607213156838117,2.71755425001,24.5326774322002
"95%",0.778903888463543,0.616930708670611,2.70337904264832,24.7383376570401
"95%",0.780088221265953,0.61238577513192,2.74649744710981,24.3258964043345
"95%",0.775781880419046,0.628997077573112,2.69733796178234,24.8147030710871
"95%",0.999995000039884,1e-05,3.14098863102938,21.2629812015946
"95%",0.783676029503874,0.598725036714243,2.80743448548611,23.887984533462
"95%",0.99999500004363,9.99999999996254e-06,3.11940103175801,21.4004049475347
"95%",0.777060086387258,0.624041832900399,2.67176367759895,24.9859094324433
"95%",0.775926721026544,0.628434517906448,2.66375847125611,25.0609978320968
"95%",0.777225279984393,0.623402950994035,2.67088694478502,24.9941111898139
"95%",0.778686795999917,0.617765738202763,2.6855715949839,24.8574439043317
"95%",0.776063872555233,0.627902071104919,2.67247744168664,25.0943003379198
"95%",0.781661613765548,0.606375167134286,2.76898454483937,24.2864234332161
"95%",0.999995000041916,9.99999999931355e-06,3.08907308736715,21.6105101385853
"95%",0.779269826227681,0.615524509963761,2.72284666398694,24.5822291388205
"95%",0.778943660672234,0.616777792727738,2.73405848962548,24.5290844444175
"95%",0.780955576563012,0.609068490888376,2.73354079927208,24.421236109282
"95%",0.999995000039884,1e-05,3.19970970861296,20.8359157208984
"95%",0.778011252769491,0.620367994299518,2.70571863198957,24.7378422178297
"95%",0.773534028763792,0.637762407967553,2.62003254216559,25.5000696739208
"95%",0.999995000039884,1e-05,3.12639782398592,21.3525114306373
"95%",0.779538904229116,0.614491598947743,2.72087709174706,24.6000235758618
"95%",0.785051456308414,0.593530573396088,2.81538063795992,23.7742775174093
"95%",0.781531656307278,0.606870446850098,2.75287455348268,24.1728327416204
"95%",0.781866367273244,0.605595262226573,2.73833458276741,24.3465069022439
"95%",0.778468914194092,0.618604405544244,2.68668976000425,24.8920082130712
"95%",0.999995000029585,9.99999999943687e-06,3.09971798826497,21.5362963747373
"95%",0.999995000030507,9.9999999992056e-06,3.07327290130779,21.6527390430192
"95%",0.775350717354417,0.630673308902565,2.65505512823126,25.1637006187779
"95%",0.774544751848576,0.633813086169853,2.634093751131,25.3099882232265
"95%",0.781570343880729,0.606722982850511,2.73384541964604,24.3864855492202
"95%",0.775392563234101,0.630510519914508,2.67780104561099,24.9957481769255
"95%",0.778353338383676,0.619049523066973,2.66597339725239,24.7823319497833
"95%",0.78060127475683,0.610422407856523,2.75755679140324,24.2283359608214
"95%",0.77815355055272,0.619819367269016,2.70529670079554,24.720801807925
"95%",0.7766057362599,0.625800820799503,2.69266562233295,24.8577617840302
"95%",0.780112323881926,0.612293464278033,2.73111873455775,24.4870729074434
"95%",0.999995000039884,1e-05,3.0979870847487,21.5483291076386
"95%",0.775538834940834,0.629941670430848,2.6660815936331,25.0795407705606
"95%",0.777429377338729,0.622614091392193,2.68696845673632,24.8445213809706
"95%",0.77908406980382,0.616238108969012,2.67171642986971,24.9863512935145
"95%",0.783943173354508,0.597714301747035,2.7817416071286,24.0176917230378
"95%",0.778984994566216,0.616618893685558,2.67806834539359,24.8480499963567
"95%",0.770991665875758,0.647755297721137,2.58588215450849,25.8157337746382
"95%",0.782603192418879,0.602793039355636,2.73537384836916,24.3539548203685
"95%",0.783324035647229,0.600058154132116,2.76848155113119,23.9578630014345
"95%",0.776979136965472,0.624355030058134,2.66310696082993,25.0876188436462
"95%",0.999995000039884,1e-05,3.10854771474835,21.4926771289953
"95%",0.77591104579354,0.628495387361169,2.68102449407494,24.965695297422
"95%",0.778975343079091,0.616655994761021,2.71723963993379,24.6809116805149
"95%",0.779751043207486,0.613677905738602,2.6907312055368,24.6501402992306
"95%",0.779370791515898,0.615136826606274,2.69208760393928,24.7186518160205
"95%",0.777678286022656,0.621652750656436,2.69148423855803,24.8428361820856
"95%",0.781638720032212,0.606462401876754,2.74818599909725,24.310949984866
"95%",0.779060860130392,0.616327301620578,2.7512305946353,24.4431460115085
"95%",0.999995000037609,9.99999999935663e-06,3.17972153338399,21.0323774801835
"95%",0.780707941551305,0.610014628797751,2.74276946905167,24.383056733938
"95%",0.999995000039884,1e-05,3.07846051528658,21.7027348706933
"95%",0.772819513902853,0.640562322136057,2.60557924360612,25.641520033256
"95%",0.783233814754418,0.6004000986324,2.75726725031141,24.2110898991889
"95%",0.999995000042137,9.99999999953339e-06,3.11876670551677,21.3766812702181
"95%",0.779961409460099,0.612871573721003,2.70310383734972,24.6962193427356
"95%",0.778006014434121,0.620388195545285,2.70381560628212,24.7343433541163
"95%",0.774965531779366,0.632172819479675,2.64829676529878,25.2742220890976
"95%",0.774387050574022,0.634428420308261,2.68289140757812,24.9483226995094
"95%",0.787366852979123,0.584838884603603,2.82551630647743,23.5952918293776
"95%",0.999995000039884,1e-05,3.16499202302927,20.8749460407057
"95%",0.78089395597153,0.609303852311898,2.75271790943645,24.3154739446959
"95%",0.778088064890869,0.620071814265884,2.66428471666719,24.7980395213343
"95%",0.774809009232253,0.632782701937906,2.64420868057,25.3625790055055
"95%",0.780938129659409,0.609135124937839,2.71884728128168,24.5210101644885
"95%",0.778173914281413,0.619740876291693,2.68849169386885,24.7978753187296
"95%",0.999995000032507,9.99999999962969e-06,3.10355276588621,21.4414837316285
"95%",0.773492146488757,0.637926345623538,2.630736789637,25.3963120280008
"95%",0.776583542275259,0.62588681113453,2.70660910825835,24.708814940416
"95%",0.783858351421383,0.598035128344193,2.74438256587023,24.1682419021519
"95%",0.779531524160808,0.614519916631314,2.72645466057995,24.5289622963231
"95%",0.778942165831549,0.616783539719132,2.70847141771542,24.6674238229611
"95%",0.77709557577139,0.623904549212678,2.65933240002489,25.1480798607102
"95%",0.776845177613808,0.62487350931788,2.69135364118038,24.7715056096308
"95%",0.999995000039884,1e-05,3.16441028693415,21.1132584952796
"95%",0.785017504399128,0.593658515085621,2.8023437668529,23.8647036680673
"95%",0.782054230377853,0.604880154514069,2.74852283804614,24.3079706118276
"95%",0.776000627970621,0.628147567881827,2.68033460233835,25.02073864565
"95%",0.774988793371332,0.632082208818817,2.6396805267771,25.2895926594893
"95%",0.999995000039884,1e-05,3.14613648465156,21.2185471288517
"95%",0.78717724719802,0.585548167158833,2.81863022896279,23.5316080280623
"95%",0.778774204470975,0.617429456283468,2.73154905576745,24.7076096230086
"95%",0.776407338339692,0.626569735287981,2.67417677698057,24.9633628741456
"95%",0.778866392883866,0.617074889819415,2.72105629482434,24.5984034697529
"95%",0.779405138143626,0.615004972917377,2.7254772473774,24.6063149609972
"95%",0.999995000037677,9.99999999957799e-06,3.03946405298319,21.9344202325951
"95%",0.77776836316129,0.621305047460106,2.66095248883465,25.0078783515382
"95%",0.779735582197026,0.61373718971297,2.72322025541166,24.5338261715679
"95%",0.77606422908819,0.627900687295054,2.663795826085,25.0606463977727
"95%",0.778896137481041,0.616960511936486,2.6995221912281,24.74919916949
"95%",0.775822741233214,0.62883834721029,2.69498163072676,24.8847527580048
"95%",0.999995000039884,1e-05,3.15381772005793,21.0208329043133
"95%",0.784494414859088,0.595631484662695,2.76556530512611,23.9831261988498
"95%",0.774549616711779,0.633794109089276,2.63401019043844,25.1809586632463
"95%",0.781022262571862,0.608813835751985,2.75469386043082,24.3453374370652
"95%",0.779296795536772,0.615420941419565,2.7054381375748,24.6749110046998
"95%",0.78248191348652,0.603253809370516,2.75173454732692,24.2279481081354
"95%",0.781208964303341,0.608101171486727,2.72087237003059,24.4571472271049
"95%",0.999995000039884,1e-05,3.12173683707866,21.3843923294476
"95%",0.781735014131421,0.606095525185752,2.76061683705276,24.2014797115017
"95%",0.780650301409005,0.610234964901305,2.72036806463082,24.4616811251351
"95%",0.999995000039884,1e-05,3.12437963292088,21.3382782033032
"95%",0.78247851526636,0.603266722732031,2.71725456326403,24.2780908523916
"95%",0.777649426799734,0.621764170886092,2.6773290414832,24.9339712224527
"95%",0.779791541312672,0.613522633400736,2.69390620069761,24.7480338412434
"95%",0.780086766986351,0.612391345126641,2.68075336619617,24.5617789245463
"95%",0.781186315541583,0.608187601357465,2.72004299753742,24.5624839142799
"95%",0.999995000033948,9.99999999939323e-06,3.11518570028066,21.4862441741337
"95%",0.776881885130782,0.624731412883482,2.65956182373328,24.8420762812942
"95%",0.779391133075156,0.615058735342878,2.70534441343686,24.5975247400983
"95%",0.780722791820097,0.609957868703468,2.72823828469347,24.4887012795031
"95%",0.783467919469045,0.599513032282629,2.76895426321871,24.058602919126
"95%",0.774628929279814,0.633484766164383,2.64779723561905,25.2576378101566
"95%",0.778815861148653,0.617269226904497,2.68091332180348,24.5843303487569
"95%",0.779209175053355,0.615757458512614,2.72069763726396,24.5365175310373
"95%",0.775160030733056,0.631415404411151,2.67910375881853,25.0322337637176
"95%",0.780608916225111,0.610393190340604,2.71024760904254,24.5988158416096
"95%",0.776358596442847,0.626758717477112,2.66778328300541,25.0544608678637
"95%",0.782572356436609,0.602910175817097,2.77002042856789,24.1193211732752
"95%",0.775634829686944,0.629568497363565,2.63770873659493,25.1456503911128
"95%",0.77645827482945,0.626372276777676,2.69463360733092,24.8186259497605
"95%",0.777058845896225,0.624046631786795,2.67496117480308,24.9560426903367
"95%",0.780278951171312,0.611655497181994,2.72663896706588,24.5030651949705
"95%",0.779497205734738,0.614651607164442,2.68413443895586,24.8188653120946
"95%",0.771827469570386,0.644460805063532,2.60746071875479,25.6700475380372
"95%",0.779123076140348,0.616088226565621,2.70279735296322,24.6990197767473
"95%",0.770986669422722,0.647775019833395,2.59857778781181,25.7577975606275
"95%",0.783511042759892,0.599349704440876,2.76434774324297,24.0725054590757
"95%",0.999995000033673,9.99999999984007e-06,3.13004742445873,21.3842257088404
"95%",0.78374460197412,0.598465509221263,2.79328081467898,23.9623743707603
"95%",0.779216944016545,0.615727616938526,2.67810593018935,24.9267381550733
"95%",0.778009260164794,0.620375678588256,2.69026803284507,24.9283531414812
"95%",0.779685600796934,0.613928859955715,2.71902869018511,24.5003560868881
"95%",0.776180025134574,0.627451334955436,2.65825927892739,25.158231968623
"95%",0.999995000039884,1e-05,3.05626461499728,21.70194995503
"95%",0.783987549391403,0.597546491423873,2.76096155574361,24.1020292374471
"95%",0.778646450320825,0.617920990688367,2.70135946348587,24.7323665273886
"95%",0.774592638965652,0.63362629923653,2.66422044452564,25.0566522791116
"95%",0.780028361003261,0.612615066273144,2.71647123498599,24.4967718718889
"95%",0.77842878514477,0.61875893544859,2.6898281290025,24.8383945623837
"95%",0.78494679799458,0.593925005199311,2.81474439538545,23.7274767561458
"95%",0.779801162726781,0.613485747327349,2.73450862318407,24.4773924048052
"95%",0.77831065235299,0.619213962872372,2.69326436012221,24.7539316255515
"95%",0.780245076976085,0.611785163198741,2.72036720688521,24.539497867942
"95%",0.778608303089944,0.618067802431743,2.6989645500971,24.7788002882787
"95%",0.779696214130338,0.613888156970803,2.7365286236771,24.4339128948399
"95%",0.786783130782115,0.587023896210703,2.83308654359425,23.5322432951234
"95%",0.777584257251158,0.622015817785788,2.69540276835564,24.8115436984578
"95%",0.77288565120277,0.640302875928348,2.62843055675781,25.4185952150755
"95%",0.779625802173736,0.61415821908711,2.72228144084991,24.6352014019029
"95%",0.780304345178293,0.611558301711773,2.72592868770737,24.5544356702501
"95%",0.777173522442987,0.623603084402104,2.69031270716657,24.8136378702558
"95%",0.776016181465751,0.628087189047907,2.64720678326167,25.2176919821606
"95%",0.77533824921193,0.630721816877122,2.64953450484153,25.2538277096346
"95%",0.774693193840987,0.633234174642318,2.65182741761581,25.1943289858699
"95%",0.999995000039884,1e-05,3.07495079633325,21.4862097236758
"95%",0.999995000039884,1e-05,3.14009856179855,21.1919386701942
"95%",0.781299125642376,0.607757170926365,2.70911951482247,24.3876423090657
"95%",0.774845016967806,0.632642371537575,2.66367112294616,25.1772641863623
"95%",0.781079966171651,0.608593527014228,2.74906414978484,24.3477914508611
"95%",0.783072026539597,0.601013542824043,2.75385470562559,23.9819364941394
"95%",0.778649820961878,0.617908019477103,2.6917029316008,24.7682911205773
"95%",0.999995000039884,1e-05,3.11681865008178,21.4356431585807
"95%",0.785658865334584,0.591244064151665,2.80541806976666,23.6424304950444
"95%",0.783852658714341,0.598056663375948,2.77325027576063,23.7657810099822
"95%",0.780250491060623,0.611764437815339,2.71411587140201,24.5637566628875
"95%",0.780066292729036,0.61246976582695,2.70222359076406,24.7042641110624
"95%",0.780093170432947,0.612366819668884,2.69807968859691,24.4508618345171
"95%",0.778776279269642,0.617421475200267,2.69951897601502,24.5698964568534
"95%",0.778773059442911,0.61743386086158,2.69929327158277,24.7512980810666
"95%",0.779053950101459,0.616353857548665,2.69934976788328,24.6981264203782
"95%",0.783146244548634,0.600732093695227,2.75839230291907,24.2209972462799
"95%",0.77664151909851,0.625662193899874,2.65793217157896,25.0362958285985
"95%",0.777294872377398,0.623133908655038,2.6762649383607,24.9111666279337
"95%",0.777968351762086,0.620533449092007,2.7164491391263,24.6880939539954
"95%",0.780922847797497,0.609193493300296,2.74244473756593,24.3618445462135
"95%",0.778334573447816,0.619121808555204,2.71741115101435,24.6793539295541
"95%",0.783398757353815,0.599775029468785,2.77932360460012,24.0189538069223
"95%",0.778549384391483,0.618294590645994,2.7215258535672,24.7099365408764
"95%",0.777759207060334,0.621340385839344,2.7009466971358,24.7361461979282
"95%",0.782087099775046,0.604755081355444,2.76302655121916,24.1803729116113
"95%",0.780048949137903,0.612536199557747,2.72328563443785,24.513199948326
"95%",0.999995000023963,9.99999999949308e-06,3.14387957104391,21.33159049274
"95%",0.785981845750759,0.590030098879809,2.77116628802672,23.7836534835056
"95%",0.782567061008921,0.602930292720597,2.75881513384279,24.2172850052843
"95%",0.776667797599872,0.625560398361532,2.6891391572499,24.8447582911581
"95%",0.781409977770621,0.607334366799138,2.74970449765251,24.3215602364162
"95%",0.778506036470738,0.618461472415565,2.71019333213324,24.6761375947154
"95%",0.778517086416367,0.618418929826832,2.70777765366724,24.6981518151707
"95%",0.780387593834012,0.611239724786859,2.70271345122876,24.5408560400087
"95%",0.779602625345369,0.614247126556056,2.72846941391682,24.531570800317
"95%",0.778212542795831,0.619591999107332,2.69318684926992,24.7871570037836
"95%",0.783178498546023,0.600609801641393,2.80306733210403,23.92520179587
"95%",0.783162669513064,0.600669816303436,2.74970157934609,24.2007265951475
"95%",0.777416220731408,0.622664927141021,2.69682773369039,24.7846278918732
"95%",0.776985955482274,0.62432864565996,2.65844963517032,25.131569727437
"95%",0.776825610945028,0.624949259812136,2.68894188336192,24.9406474654452
"95%",0.778066787810893,0.620153849084525,2.70399387930348,24.8018133773568
"95%",0.781136165930373,0.608379000060058,2.75777108299309,24.1749151084877
"95%",0.778543693635092,0.618316497682528,2.68487820809591,24.8523075095834
"95%",0.78150242984535,0.606981860723004,2.75260240576134,24.2719443365026
"95%",0.781719446639604,0.606154828837838,2.72921445247133,24.3025613703388
"95%",0.781346627084347,0.607575975499296,2.74689720086877,24.322356276031
"95%",0.783726764094511,0.59853301495366,2.77049071692689,24.0843322252286
"95%",0.999995000027499,9.99999999967977e-06,3.09413927200621,21.5468264221902
"95%",0.781452294942619,0.607173004380721,2.74775174655795,24.2949332511583
"95%",0.783080020115988,0.60098322633125,2.75891435025728,24.2608621024274
"95%",0.778396557968055,0.618883051452942,2.66234133193362,24.8161409311161
"95%",0.780487757677124,0.610856532381275,2.72202888414532,24.5445640795028
"95%",0.778221484241467,0.619557540813007,2.6711425178881,24.9589384967414
"95%",0.778011096252119,0.62036859789191,2.6829505828368,24.8701632002582
"95%",0.780143083909446,0.612175666782279,2.74086523158554,24.4206244920989
"95%",0.999995000041152,9.99999999976528e-06,3.09421303912042,21.6136066671773
"95%",0.777821486279892,0.621100037506736,2.70859349704481,24.690712594919
"95%",0.785706872174245,0.591063542767206,2.7978016932459,23.7067916157596
"95%",0.999995000039884,1e-05,3.07851725711969,21.6561663462548
"95%",0.778707188552251,0.617687274356064,2.70473110711599,24.7259712420396
"95%",0.78259787893165,0.602813222821541,2.76599833727021,24.1735872087151
"95%",0.777768026324741,0.621306347476824,2.71605568297919,24.6916703469197
"95%",0.779990835856274,0.612758827157285,2.7352087474046,24.4504568930831
"95%",0.781063666801285,0.608655752751791,2.75667951135699,24.2600212670639
"95%",0.777705823125464,0.621546444796106,2.69860148626461,24.7374225550372
"95%",0.783493740367109,0.599415233825699,2.79862732594045,23.8532814478777
"95%",0.782269099645129,0.604062788117775,2.78055225207596,24.0517341553534
"95%",0.780346201969897,0.611398112735613,2.76212006048381,24.2327050013445
"95%",0.779706828368629,0.613847451939624,2.725891811482,24.5097813830106
"95%",0.773722505960034,0.637024943213959,2.63959045611491,25.3361666076158
"95%",0.779374852134846,0.615121237468237,2.7250936039871,24.5619601859066
"95%",0.999995000039884,1e-05,3.19758386700745,20.8109556801954
"95%",0.781956642535928,0.605251571041164,2.70503634897842,24.3879804828923
"95%",0.7773186313594,0.623042071231347,2.69385927253795,24.8012259045062
"95%",0.784857400089143,0.594262031365672,2.79266747423536,23.9237263260121
"95%",0.999995000034095,9.99999999983585e-06,3.12605293562675,21.3268563242143
"95%",0.779340204741462,0.61525425911909,2.71096399557982,24.681584855091
"95%",0.78151202555243,0.606945279852911,2.75217561704169,24.2240652839088
"95%",0.999995000042486,9.99999999930785e-06,3.0993409260682,21.5106641735524
"95%",0.785417944441435,0.592150434026379,2.79134361755503,23.915523998386
"95%",0.78366289874439,0.598774739604193,2.77269250062028,24.1403042670712
"95%",0.773989138990326,0.635982461372404,2.65247182333621,25.2344398214238
"95%",0.775673847046332,0.629416853924185,2.63133130132714,25.3905740943626
"95%",0.783731982782591,0.598513264923804,2.76865494382648,23.9563625911185
"95%",0.784850183013503,0.594289243730597,2.79807894646383,23.7823082955177
"95%",0.99999500002569,9.9999999999199e-06,3.09211897849262,21.6465281800474
"95%",0.777430174161187,0.622611012624885,2.70060462089213,24.763752181505
"95%",0.784096201249943,0.597135721803503,2.79033364129658,23.9674218818236
"95%",0.777350340788188,0.622919513566866,2.68753433618528,24.9052224943873
"95%",0.781718681613825,0.606157743247018,2.72850093880265,24.3796709240609
"95%",0.784290734394726,0.596400634649829,2.77579429171439,24.0494929586979
"95%",0.774921246180948,0.632345344062047,2.6546411881212,25.0946046562126
"95%",0.780553389810957,0.610605514954108,2.7296843864025,24.423659435538
"95%",0.780864669837658,0.609415728185585,2.7423819716727,24.3425044224096
"95%",0.777132566777954,0.62376147393566,2.67656240752555,24.9614999393675
"95%",0.780586756871939,0.610477919702257,2.73829312670255,24.3788528782406
"95%",0.780688911437353,0.61008736898333,2.75316467739114,24.3032639658169
"95%",0.781028622604405,0.608789551493568,2.71133464440835,24.5889536201268
"95%",0.781628172898306,0.606502593098316,2.7379632048029,24.3817905062697
"95%",0.77897428294332,0.616660070078287,2.70558042052617,24.739105922042
"95%",0.774748882497053,0.633017066941476,2.63087880234655,25.4329039544963
"95%",0.785659797218175,0.591240559695165,2.82174193037449,23.7206811450389
"95%",0.777052977909319,0.624069332582402,2.68325357272871,24.9449553647412
"95%",0.781623046576857,0.60652212811452,2.75608039568519,24.2652949009398
"95%",0.777022523473647,0.624187155174552,2.67662298694375,24.9856270002233
"95%",0.775889570601916,0.628578784116957,2.66595146227591,25.1068489247209
"95%",0.775916238052905,0.628475224631878,2.6648099022151,25.0715866515005
"95%",0.781638792003025,0.606462127627426,2.74838455510715,24.3332409388368
"95%",0.7797414351763,0.613714746589459,2.72095359693361,24.5993318957851
"95%",0.781163132996621,0.608276074867928,2.73138517132905,24.3630143556869
"95%",0.773877995726314,0.636416897233806,2.64641688835642,25.2835780297471
"95%",0.780272041157778,0.611681946641059,2.7188886528391,24.4749913059194
"95%",0.779099396876887,0.616179212172701,2.68729752667851,24.5856802397542
"95%",0.781809748475288,0.605810870369947,2.73384417012106,24.341100662315
"95%",0.999995000041051,9.99999999954424e-06,3.08901230191083,21.5825886412816
"95%",0.999995000024147,9.99999999949124e-06,3.16307837609741,21.1430434596163
"95%",0.778556906149272,0.618265635649722,2.69571227813672,24.8038718996298
"95%",0.784317247631756,0.596300484741369,2.74695541646584,24.1343106286357
"95%",0.783367649725176,0.599892889550035,2.74483163830052,24.0343971425679
"95%",0.774623144385893,0.633507326244989,2.64470530724983,25.2415439596926
"95%",0.777643500579527,0.621787052263009,2.70600008425788,24.6899520668291
"95%",0.777783127554315,0.621248065879158,2.67534547507984,24.972854158646
"95%",0.777188799377597,0.623544008772964,2.69771789389422,24.8595124493138
"95%",0.778420522912099,0.618790754393089,2.66250211389635,24.9114926060795
"95%",0.77961274339808,0.614208312366093,2.70959768535085,24.6370321447684
"95%",0.776844002783864,0.624878057421793,2.66981146952708,25.0705495005819
"95%",0.774909654977936,0.632390504400244,2.64509843009757,25.1577693226128
"95%",0.99999500002307,9.99999999950201e-06,3.14986524087056,21.2107526081646
"95%",0.777988818981714,0.62045451096861,2.69516631886007,24.8346976346565
"95%",0.77724594452272,0.623323055979403,2.69268114048955,24.9060130290092
"95%",0.77734683020318,0.62293308142566,2.6824547227076,24.8863269557805
"95%",0.999995000042611,9.99999999952865e-06,3.15609734612008,21.0845131953253
"95%",0.780409538331953,0.611155761873344,2.74111328582761,24.3977889997378
"95%",0.786631883952208,0.587590729838629,2.83107524784658,23.5798908291668
"95%",0.77709967930967,0.623888676522398,2.69369643694535,24.7824678229447
"95%",0.785181326823407,0.593041310941091,2.81349594854505,23.7466175871739
"95%",0.778445096354992,0.618696121380586,2.69810473461153,24.7095233052912
"95%",0.779141679175465,0.616016750929195,2.70527586781968,24.7209921795886
"95%",0.779813426293232,0.613438733604217,2.72951027877184,24.5699575083395
"95%",0.781280039377783,0.607829983931091,2.74130405412661,24.3520762218578
"95%",0.781192177858978,0.608165229568048,2.7498483741316,24.2764095291111
"95%",0.777586396931514,0.62200755472423,2.69373968834207,24.8962258150773
"95%",0.776626486879802,0.625720428473947,2.68438458421711,24.9344453091921
"95%",0.784058237793111,0.597279229950109,2.79371621521436,23.9060724393854
"95%",0.774103923068252,0.635533962421217,2.61893243169202,25.4565108336633
"95%",0.783491103392577,0.599425221171121,2.7445708342353,24.2459678248898
"95%",0.780047763168683,0.612540742490314,2.72619228822081,24.5070799524435
"95%",0.782684050748847,0.602485939652195,2.76388542441851,24.1214347132448
"95%",0.776111696570871,0.627716466532781,2.66163267129034,24.8227482374456
"95%",0.999995000039884,1e-05,3.17690832197244,21.0687982845042
"95%",0.777624936682837,0.621858731121719,2.71034798392396,24.6747295803609
"95%",0.78087547778733,0.609374439513225,2.72755289865233,24.4948548591572
"95%",0.777888508271984,0.620841441064679,2.70368271656725,24.7355590810267
"95%",0.777965641552478,0.62054390224842,2.71658384917253,24.686869720008
"95%",0.781488260202902,0.60703588051607,2.73775318866703,24.3836608609272
"95%",0.78012622041509,0.61224024513582,2.71525296236698,24.3325533995202
"95%",0.999995000039995,9.9999999995548e-06,3.10233296444239,21.4499142750658
"95%",0.776425512083349,0.626499279808275,2.67633913673459,24.9635823263709
"95%",0.779640484005666,0.614101902362117,2.70769235703868,24.6543685436954
"95%",0.774014514571811,0.635883295969318,2.64932594195678,25.3135903385549
"95%",0.776453029273663,0.626392609968266,2.6347870229194,25.3365621937106
"95%",0.779072857920735,0.616281194357418,2.72582526489955,24.5553673105552
"95%",0.7832915815123,0.600181146271876,2.74646978218443,24.274391166603
"95%",0.781860408073432,0.605617953365224,2.73976546093197,24.3856685274205
"95%",0.777351097124266,0.622916590467515,2.67711405096057,24.9032654384219
"95%",0.779923834149215,0.613015558558567,2.73095135143178,24.4885737480961
"95%",0.778056844057789,0.620192189685433,2.67999156490133,24.8976227116728
"95%",0.776317648202436,0.626917505641176,2.6665695830726,25.0345783950845
"95%",0.78045323377219,0.610988594689108,2.72490265665295,24.563681363288
"95%",0.778468586859159,0.61860566597065,2.70932604092159,24.4809597376618
"95%",0.999995000042136,9.99999999953339e-06,3.16851461487292,21.1246116050137
"95%",0.776926508468262,0.624558697179572,2.65329719389625,25.1268052343958
"95%",0.776605471435777,0.625801846820277,2.69691223358197,24.8186202615502
"95%",0.781710973918298,0.606187106560241,2.72070182710989,24.2475573864991
"95%",0.773384190249416,0.638349018325804,2.61041352947025,25.6193521896019
"95%",0.778972021117983,0.616668764913995,2.71292140706172,24.6269619898511
"95%",0.780900630915013,0.60927835488914,2.72230955044326,24.5219891553146
"95%",0.772133142095883,0.643258219043288,2.58984829156731,25.7642191130039
"95%",0.778431143343534,0.618749853874227,2.70790048188526,24.6524736488479
